sample_id,folder,segment_id,speaker,speaker_segment_id,start_time_sec,end_time_sec,duration_sec,video_relpath,audio_relpath,transcript,emotion_audio,emotion_text,emotion_video,emotion_final,audio_clarity,speaker_gender,speaker_identity,video_path,audio_path,video_exists,audio_exists,split,elig_text,elig_audio,elig_video,elig_multimodal
videoplayback (142)::videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,videoplayback (142),6,SPEAKER_02,6,273.8784688,287.3784688,13.5,videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0006.wav,هي الشورك لبيت واحد يبقى المفروض مكان قالت عليه وانت وفيت عليه تروح غير كده مثلاً الحمد لله المصروف عالي العالم تمام,Anger,Sadness,Anger,Anger,Clear,Male,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\videos\SPEAKER_02\SPEAKER_02_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\audios\SPEAKER_02\SPEAKER_02_segment_0006.wav,1,1,train,1,1,1,1
videoplayback (142)::videos/SPEAKER_02/SPEAKER_02_segment_0007.mp4,videoplayback (142),7,SPEAKER_02,7,287.8340938,292.1034688,4.269375,videos/SPEAKER_02/SPEAKER_02_segment_0007.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0007.wav,ولكن الأحفاد عندي بالنسبة للبنات هاجروا نهلة,Anger,Sadness,Anger,Anger,Clear,Male,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\videos\SPEAKER_02\SPEAKER_02_segment_0007.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\audios\SPEAKER_02\SPEAKER_02_segment_0007.wav,1,1,train,1,1,1,1
videoplayback (142)::videos/SPEAKER_02/SPEAKER_02_segment_0008.mp4,videoplayback (142),8,SPEAKER_02,8,305.6034688,313.5684688,7.965,videos/SPEAKER_02/SPEAKER_02_segment_0008.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0008.wav,بس لا فيش داعي لتعقلب المواجع لو كنت عاوز نددشه لحقق لك عني كل المواجع وما نجعلك من اخر الدنيا ليه من اين حضرتك,Anger,Sadness,Anger,Anger,Clear,Male,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\videos\SPEAKER_02\SPEAKER_02_segment_0008.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\audios\SPEAKER_02\SPEAKER_02_segment_0008.wav,1,1,train,1,1,1,1
videoplayback (142)::videos/SPEAKER_02/SPEAKER_02_segment_0009.mp4,videoplayback (142),9,SPEAKER_02,9,338.8978438,347.2509688,8.353125,videos/SPEAKER_02/SPEAKER_02_segment_0009.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0009.wav,مصر. دعمني. اه. كان زمان الله يرحمه ان بقى كان لي اخت عايشة في عين شمس. عين شمس. سارعوا الظهراء بتحليل.,Anger,Sadness,Anger,Anger,Clear,Male,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\videos\SPEAKER_02\SPEAKER_02_segment_0009.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (142)\audios\SPEAKER_02\SPEAKER_02_segment_0009.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,videoplayback (143),0,SPEAKER_00,0,35.09721875,38.32034375,3.223125,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,لا أنا وكان لنا بالو موندا أم الماردو,Anger,Anger,Anger,Anger,Clear,Male,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,videoplayback (143),1,SPEAKER_01,0,58.45221875,62.41784375,3.965625,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,ورقمتوا مية في الجنة طيب بقيت أمك مخلفة كم عائلة بقى أخواتك؟,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,videoplayback (143),10,SPEAKER_01,2,203.1722188,206.7159688,3.54375,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,ولا ملككوزك؟ لا ملكاني حلوة ولا؟,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0002.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0002.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0008.mp4,videoplayback (143),11,SPEAKER_00,8,231.9440938,237.4622188,5.518125,videos/SPEAKER_00/SPEAKER_00_segment_0008.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0008.wav,كلهم مكانجية هذا واحد محامي والباقي مكانجية,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0008.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0008.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,videoplayback (143),12,SPEAKER_01,3,291.7490938,295.0228438,3.27375,videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0003.wav,ازيزو جي سجل معاك معاك,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0003.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0003.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,videoplayback (143),13,SPEAKER_01,4,306.4809688,310.2609688,3.78,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,انت بقى بتعود على الدكة دي كل يوم تنزلي بس طبعا بتعود في عليها,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0012.mp4,videoplayback (143),17,SPEAKER_00,12,589.0022188,597.8784688,8.87625,videos/SPEAKER_00/SPEAKER_00_segment_0012.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0012.wav,النهاردة الخطوة بتاعتها وراء تشيب العرب هنا وانتي راحة؟ اه اترأشي افلت الخزمة تتعوصش,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0012.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0012.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0013.mp4,videoplayback (143),18,SPEAKER_00,13,609.2690938,614.5003438,5.23125,videos/SPEAKER_00/SPEAKER_00_segment_0013.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0013.wav,وما زعلش عليهم أبدا وهم اللي يتنون يا قادر يا كهربا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0013.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0013.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,videoplayback (143),19,SPEAKER_01,5,642.1078438,646.0734688,3.965625,videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0005.wav,بس تحت الدين بداخل بس بس,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,videoplayback (143),2,SPEAKER_01,1,85.16534375,92.21909375,7.05375,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,ومو أبكي خد واحدة ومك خدت واحدة أسموا الحجاية وتربتي مع جزومك,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,videoplayback (143),20,SPEAKER_01,6,646.5965938,651.0515937,4.455,videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0006.wav,ما العدل واحد اهمل شيء انت عارف انت عارف هنا بقى لك كم سنة,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0006.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0007.mp4,videoplayback (143),23,SPEAKER_01,7,691.6528438,695.1459688,3.493125,videos/SPEAKER_01/SPEAKER_01_segment_0007.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0007.wav,يعني عمرك تماما وعينا الأولاد صناعتي مع أحد هنا من جرانك وحالك لا لا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0007.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0007.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0008.mp4,videoplayback (143),25,SPEAKER_01,8,720.4584688,725.0315938,4.573125,videos/SPEAKER_01/SPEAKER_01_segment_0008.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0008.wav,دبنك بردو؟ ما شاء الله ربنا يخليه كل ما يروح شغلة ده أمر,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0008.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0008.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0009.mp4,videoplayback (143),28,SPEAKER_01,9,766.5609688,769.8853438,3.324375,videos/SPEAKER_01/SPEAKER_01_segment_0009.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0009.wav,موتا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0009.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0009.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,videoplayback (143),3,SPEAKER_00,1,98.66534375,101.8547188,3.189375,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,بيتنا ما قاشت عليك حلوة والمرة,Anger,Anger,Disgust,Anger,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0020.mp4,videoplayback (143),30,SPEAKER_00,20,794.8940938,797.9653438,3.07125,videos/SPEAKER_00/SPEAKER_00_segment_0020.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0020.wav,أبوكي كان غني آه ما غني الله الله,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0020.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0020.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0023.mp4,videoplayback (143),33,SPEAKER_00,23,819.9534688,828.5765938,8.623125,videos/SPEAKER_00/SPEAKER_00_segment_0023.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0023.wav,وعلى ست رجال وبيضربوا وبعدين قالت لي أنا مع ست رجال وولدي وخواتي يضربوا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0023.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0023.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0024.mp4,videoplayback (143),34,SPEAKER_00,24,863.7778438,867.5747188,3.796875,videos/SPEAKER_00/SPEAKER_00_segment_0024.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0024.wav,ما قلت عند السوايس كده الامارات بتعبويا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0024.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0024.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0010.mp4,videoplayback (143),35,SPEAKER_01,10,902.2359688,907.7034688,5.4675,videos/SPEAKER_01/SPEAKER_01_segment_0010.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0010.wav,غيبة. ايوة. ايوة دي من امرأته والموكوسة دي امه. تحلل بحياته. اه.,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0010.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0010.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0025.mp4,videoplayback (143),36,SPEAKER_00,25,920.2584688,924.5953438,4.336875,videos/SPEAKER_00/SPEAKER_00_segment_0025.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0025.wav,قلوا لي لا ده نعمية يالك يامر كلهم ولد حلال,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0025.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0025.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0026.mp4,videoplayback (143),37,SPEAKER_00,26,933.2353438,939.4622188,6.226875,videos/SPEAKER_00/SPEAKER_00_segment_0026.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0026.wav,شغلتين وانا اجيب له العشرة منها وانا الاب يشقى البيتة بيقف ملالين بألف جنيه,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0026.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0026.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0011.mp4,videoplayback (143),40,SPEAKER_01,11,987.7078438,991.7915938,4.08375,videos/SPEAKER_01/SPEAKER_01_segment_0011.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0011.wav,بالألف و المئة فكروا غنية محمد فاوزي يا خبرونا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0011.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0011.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0029.mp4,videoplayback (143),41,SPEAKER_00,29,998.5247188,1002.777219,4.2525,videos/SPEAKER_00/SPEAKER_00_segment_0029.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0029.wav,كنت بحب فريد لطرس عشان أغاني فيها آلام,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0029.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0029.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0012.mp4,videoplayback (143),42,SPEAKER_01,12,1002.979719,1006.928469,3.94875,videos/SPEAKER_01/SPEAKER_01_segment_0012.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0012.wav,للا فريد لا ترش ما تحرمش العمر منك يا حاجة يلا ما تحرمش العمر منك,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0012.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0012.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_01/SPEAKER_01_segment_0013.mp4,videoplayback (143),43,SPEAKER_01,13,1049.639094,1052.828469,3.189375,videos/SPEAKER_01/SPEAKER_01_segment_0013.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0013.wav,اشتركوا في القناة,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_01\SPEAKER_01_segment_0013.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_01\SPEAKER_01_segment_0013.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0030.mp4,videoplayback (143),44,SPEAKER_00,30,1067.087844,1070.192844,3.105,videos/SPEAKER_00/SPEAKER_00_segment_0030.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0030.wav,إلا القوة والعافية,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0030.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0030.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0031.mp4,videoplayback (143),45,SPEAKER_00,31,1070.935344,1080.149094,9.21375,videos/SPEAKER_00/SPEAKER_00_segment_0031.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0031.wav,ومحبت الناس فوق كل عام وما بيعملولي عاجل ملقاش حد جاني بقى وانا عيانة بالبلاكونا بقى عاديك اصلي بتشارج احمل بلاكونا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0031.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0031.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0032.mp4,videoplayback (143),46,SPEAKER_00,32,1100.922219,1109.005344,8.083125,videos/SPEAKER_00/SPEAKER_00_segment_0032.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0032.wav,أنا ما أنتوا شو أولادي تعبتوا وبعت ملقي وما لقاكمش ها معنا جنبيك يا أمه معنا الأيال ومعنا,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0032.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0032.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,videoplayback (143),5,SPEAKER_00,3,147.2315938,151.5347188,4.303125,videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0003.wav,هذا هو ابنك,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0003.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0003.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,videoplayback (143),6,SPEAKER_00,4,168.1059688,178.8722188,10.76625,videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0004.wav,واحدة غلبانة وما معاش فلوس باخد المصروف من الجزء يقسمه ويقول يا خودي عبر الجزء ما اشتغل وبقى هاتين يدعو,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,videoplayback (143),7,SPEAKER_00,5,179.2603438,183.3947188,4.134375,videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0005.wav,مع الناس كلها عندها وتحديداً هناك دي معروفة,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (143)::videos/SPEAKER_00/SPEAKER_00_segment_0006.mp4,videoplayback (143),8,SPEAKER_00,6,183.8840938,190.1615938,6.2775,videos/SPEAKER_00/SPEAKER_00_segment_0006.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0006.wav,أنا جئت إلى البلد، وقد وردت من أموديني ورأيت البلد في الفيوم، المدينة,Disgust,Anger,Disgust,Disgust,Clear,Female,,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\videos\SPEAKER_00\SPEAKER_00_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (143)\audios\SPEAKER_00\SPEAKER_00_segment_0006.wav,1,1,train,1,1,1,1
